Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,EN_SCP_FRMN,716,_T,_T,_T,Number,0,2015,6.0
