Year,indicador-disponível,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,TIME_DETAIL,Value
2016,N,D42,508,F,_T,_T,_T,_T,_T,SKILL_MATH,_T,Percent,2016,7.0
2016,N,D42,508,F,_T,_T,_T,_T,_T,SKILL_READ,_T,Percent,2016,4.9
2016,N,D42,508,M,_T,_T,_T,_T,_T,SKILL_MATH,_T,Percent,2016,8.4
2016,N,D42,508,M,_T,_T,_T,_T,_T,SKILL_READ,_T,Percent,2016,4.9
2016,N,D42,508,_T,_T,_T,_T,_T,_T,SKILL_MATH,_T,Percent,2016,7.7
2016,N,D42,508,_T,_T,_T,_T,_T,_T,SKILL_READ,_T,Percent,2016,4.9
