Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoE,ប្រចាំឆ្នាំ,ជាតិ,២.៥.២ ចំនួនគ្រួសារក្នុងសហគមន៍តំបន់ការពារធម្មជាតិ ដែលត្រូវបានលើកកម្ពស់កម្រិតជីវភាព តាមរយៈការទទួលបានផលប្រយោជន៍ពី NTFP ការបញ្ចូលក្នុងវិស័យកសិកម្ម ទេសចរណ៍ធម្មជាតិនៅក្នុងតំបន់ការពារ,ប្រទេសកម្ពុជា,ភាគរយ,2020,0
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoE,ប្រចាំឆ្នាំ,ជាតិ,២.៥.២ ចំនួនគ្រួសារក្នុងសហគមន៍តំបន់ការពារធម្មជាតិ ដែលត្រូវបានលើកកម្ពស់កម្រិតជីវភាព តាមរយៈការទទួលបានផលប្រយោជន៍ពី NTFP ការបញ្ចូលក្នុងវិស័យកសិកម្ម ទេសចរណ៍ធម្មជាតិនៅក្នុងតំបន់ការពារ,ប្រទេសកម្ពុជា,ភាគរយ,2020,7
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoE,ប្រចាំឆ្នាំ,ជាតិ,២.៥.២ ចំនួនគ្រួសារក្នុងសហគមន៍តំបន់ការពារធម្មជាតិ ដែលត្រូវបានលើកកម្ពស់កម្រិតជីវភាព តាមរយៈការទទួលបានផលប្រយោជន៍ពី NTFP ការបញ្ចូលក្នុងវិស័យកសិកម្ម ទេសចរណ៍ធម្មជាតិនៅក្នុងតំបន់ការពារ,ប្រទេសកម្ពុជា,ភាគរយ,2020,12
