Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2016,DC_TOF_INFRAL,ZM,_T,_T,_T,_T,_T,_T,_T,USD,2016,570760000.0
