Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,4
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,9
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,14
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,18
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,23
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,១៧.១០.១ ចំនួនច្បាប់និងបទដ្ឋានគតិយុត្តពាណិជ្ជកម្ម ដែលបានរៀបចំឡើងដើម្បីសម្រួលដល់អ្នកវិនិយោគនិងធុរជនក្នុងស្រុកក្នុងការធ្វើពាណិជ្ជកម្ម,ប្រទេសកម្ពុជា,ចំនួន,2020,27
