Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៩.២ ចំនួនគោលនយោបាយយុទ្ធសាស្រ្ត និងលិខិតយុទ្ធោបករណ៍ស្តីពីសេវាកម្មប្រពន័្ធ អេកូឡូស៊ីត្រូវបានតាក់តែង និងអនុវត្ត,ប្រទេសកម្ពុជា,ចំនួន,2020,6
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៩.២ ចំនួនគោលនយោបាយយុទ្ធសាស្រ្ត និងលិខិតយុទ្ធោបករណ៍ស្តីពីសេវាកម្មប្រពន័្ធ អេកូឡូស៊ីត្រូវបានតាក់តែង និងអនុវត្ត,ប្រទេសកម្ពុជា,ចំនួន,2020,10
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៩.២ ចំនួនគោលនយោបាយយុទ្ធសាស្រ្ត និងលិខិតយុទ្ធោបករណ៍ស្តីពីសេវាកម្មប្រពន័្ធ អេកូឡូស៊ីត្រូវបានតាក់តែង និងអនុវត្ត,ប្រទេសកម្ពុជា,ចំនួន,2020,29
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៩.២ ចំនួនគោលនយោបាយយុទ្ធសាស្រ្ត និងលិខិតយុទ្ធោបករណ៍ស្តីពីសេវាកម្មប្រពន័្ធ អេកូឡូស៊ីត្រូវបានតាក់តែង និងអនុវត្ត,ប្រទេសកម្ពុជា,ចំនួន,2020,3
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៩.២ ចំនួនគោលនយោបាយយុទ្ធសាស្រ្ត និងលិខិតយុទ្ធោបករណ៍ស្តីពីសេវាកម្មប្រពន័្ធ អេកូឡូស៊ីត្រូវបានតាក់តែង និងអនុវត្ត,ប្រទេសកម្ពុជា,ចំនួន,2020,2
