Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,NCSD MoI,ប្រចាំឆ្នាំ,ជាតិ,១៣.១.១ ភាគរយនៃឃុំ/សង្កាត់ងាយរងគ្រោះទៅនឹងការប្រែប្រួលអាកាសធាតុ,ប្រទេសកម្ពុជា,ភាគរយ,2020,47
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,NCSD MoI,ប្រចាំឆ្នាំ,ជាតិ,១៣.១.១ ភាគរយនៃឃុំ/សង្កាត់ងាយរងគ្រោះទៅនឹងការប្រែប្រួលអាកាសធាតុ,ប្រទេសកម្ពុជា,ភាគរយ,2020,43
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,NCSD MoI,ប្រចាំឆ្នាំ,ជាតិ,១៣.១.១ ភាគរយនៃឃុំ/សង្កាត់ងាយរងគ្រោះទៅនឹងការប្រែប្រួលអាកាសធាតុ,ប្រទេសកម្ពុជា,ភាគរយ,2020,39
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,NCSD MoI,ប្រចាំឆ្នាំ,ជាតិ,១៣.១.១ ភាគរយនៃឃុំ/សង្កាត់ងាយរងគ្រោះទៅនឹងការប្រែប្រួលអាកាសធាតុ,ប្រទេសកម្ពុជា,ភាគរយ,2020,38
