Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.១.៣ ផ្ទៃដីព្រៃឈើ និងប្រព័ន្ធអេកូឡូស៊ី ដែលត្រូវបានប្រើប្រាស់ប្រកបដោយចីរភាព,ប្រទេសកម្ពុជា,ហិកតា,2020,50
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.១.៣ ផ្ទៃដីព្រៃឈើ និងប្រព័ន្ធអេកូឡូស៊ី ដែលត្រូវបានប្រើប្រាស់ប្រកបដោយចីរភាព,ប្រទេសកម្ពុជា,ហិកតា,2020,90
