Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS,ប្រចាំឆ្នាំ,ជាតិ,៤.គ.១ ភាគរយគ្រូបង្រៀននៅមត្តេយ្យសិក្សា បឋមសិក្សា មធ្យមសិក្សាបឋមភូមិ និងមធ្យមសិក្សាទុតិយភូមិ ដែលបានឆ្លងកាត់ការបណ្តុះបណ្តាលនិងវិកឹ្រតការ,ប្រទេសកម្ពុជា,ភាគរយ,2018,99.0
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS,ប្រចាំឆ្នាំ,ជាតិ,៤.គ.១ ភាគរយគ្រូបង្រៀននៅមត្តេយ្យសិក្សា បឋមសិក្សា មធ្យមសិក្សាបឋមភូមិ និងមធ្យមសិក្សាទុតិយភូមិ ដែលបានឆ្លងកាត់ការបណ្តុះបណ្តាលនិងវិកឹ្រតការ,ប្រទេសកម្ពុជា,ភាគរយ,2018,98.7
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS,ប្រចាំឆ្នាំ,ជាតិ,៤.គ.១ ភាគរយគ្រូបង្រៀននៅមត្តេយ្យសិក្សា បឋមសិក្សា មធ្យមសិក្សាបឋមភូមិ និងមធ្យមសិក្សាទុតិយភូមិ ដែលបានឆ្លងកាត់ការបណ្តុះបណ្តាលនិងវិកឹ្រតការ,ប្រទេសកម្ពុជា,ភាគរយ,2018,98.4
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoEYS,ប្រចាំឆ្នាំ,ជាតិ,៤.គ.១ ភាគរយគ្រូបង្រៀននៅមត្តេយ្យសិក្សា បឋមសិក្សា មធ្យមសិក្សាបឋមភូមិ និងមធ្យមសិក្សាទុតិយភូមិ ដែលបានឆ្លងកាត់ការបណ្តុះបណ្តាលនិងវិកឹ្រតការ,ប្រទេសកម្ពុជា,ភាគរយ,2018,99.3
