Indicator,Disaggregation combinations using this value
#1-2-1,1
#16-9-1,1
#2-2-1,1
#2-2-2,2
#3-1-2,1
#3-7-1,1
#4-1-MZ_2,8
#4-1-MZ_3,8
#4-1-MZ_4,9
#4-1-MZ_5,4
#4-5-1,4
#4-a-MZ_1,3
#4-a-MZ_2,4
#5-2-1,7
#5-b-1,1
#6-1-1,1
#6-2-1,1
#7-1-1,1
