Indicator,Disaggregation combinations using this value
#8-1-1,1
#8-10-1,4
#8-10-MZ_1,1
#8-5-2,72
#8-6-1,3
#8-8-MZ_1,3
#8-8-MZ_2,1
#8-9-1,1
