Year,indicador-disponível,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,TIME_DETAIL,Value
2019,G,ER_RSK_LBREDS,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,2019,33.3
