Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2014,EN_LND_SLUM,BI,_T,_T,_T,_T,NUMBER,0,2014,1.5
