Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,CRDB/CDC,ប្រចាំឆ្នាំ,ជាតិ,៩.ក.១ ការគាំទ្រផូ្លវការសរុបពីអន្តរជាតិ(ជំនួយអភិវឌ្ឍន៍ផ្លូវការផ្សេងទៀត)ដល់ការកសាងនិងជួសជុលហេដ្ឋារចនាសម្ព័ន្ធ,ប្រទេសកម្ពុជា,ភាគរយ,2020,1.65
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,CRDB/CDC,ប្រចាំឆ្នាំ,ជាតិ,៩.ក.១ ការគាំទ្រផូ្លវការសរុបពីអន្តរជាតិ(ជំនួយអភិវឌ្ឍន៍ផ្លូវការផ្សេងទៀត)ដល់ការកសាងនិងជួសជុលហេដ្ឋារចនាសម្ព័ន្ធ,ប្រទេសកម្ពុជា,ភាគរយ,2020,1.54
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,CRDB/CDC,ប្រចាំឆ្នាំ,ជាតិ,៩.ក.១ ការគាំទ្រផូ្លវការសរុបពីអន្តរជាតិ(ជំនួយអភិវឌ្ឍន៍ផ្លូវការផ្សេងទៀត)ដល់ការកសាងនិងជួសជុលហេដ្ឋារចនាសម្ព័ន្ធ,ប្រទេសកម្ពុជា,ភាគរយ,2020,1.44
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,CRDB/CDC,ប្រចាំឆ្នាំ,ជាតិ,៩.ក.១ ការគាំទ្រផូ្លវការសរុបពីអន្តរជាតិ(ជំនួយអភិវឌ្ឍន៍ផ្លូវការផ្សេងទៀត)ដល់ការកសាងនិងជួសជុលហេដ្ឋារចនាសម្ព័ន្ធ,ប្រទេសកម្ពុជា,ភាគរយ,2020,1.34
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,CRDB/CDC,ប្រចាំឆ្នាំ,ជាតិ,៩.ក.១ ការគាំទ្រផូ្លវការសរុបពីអន្តរជាតិ(ជំនួយអភិវឌ្ឍន៍ផ្លូវការផ្សេងទៀត)ដល់ការកសាងនិងជួសជុលហេដ្ឋារចនាសម្ព័ន្ធ,ប្រទេសកម្ពុជា,ភាគរយ,2020,1.25
