Value,Disaggregation combinations using this value,Number of indicators
AGG_2_3,2,1
AGG_3_4,5,2
ISCED11_1,9,4
ISCED11_2,7,3
ISCED11_3,7,3
ISCED97_1,3,1
ISCED97_2,3,1
_T,309,126
