Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,scale,Value
2016,AG_PRD_ORTIND,ZM,_T,_T,_T,_T,_T,_T,_T,Index,1,1.02
