Year,indicador-disponível,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,TIME_DETAIL,Value
2015,G,VC_DSR_LSGP,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,2015,2.7
