Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៣.១ ផ្ទៃដីតំបន់ទេសភាពព្រៃឈើដែលបានស្តារពីផលប៉ះពាល់ដោយសារភាពរាំងស្ងួត ទឹកជំនន់ និងដែលបានបោះបង់ចោល,ប្រទេសកម្ពុជា,ហិកតា,2020,20000
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MAFF,ប្រចាំឆ្នាំ,ជាតិ,១៥.៣.១ ផ្ទៃដីតំបន់ទេសភាពព្រៃឈើដែលបានស្តារពីផលប៉ះពាល់ដោយសារភាពរាំងស្ងួត ទឹកជំនន់ និងដែលបានបោះបង់ចោល,ប្រទេសកម្ពុជា,ហិកតា,2020,24000
