Year,indicador-disponível,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,TIME_DETAIL,Value
2018,G,ST_GDP_ZS,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,2018,4.3
