Year,REF_AREA,TIME_DETAIL,SERIES,Value
2017,West Bank,2017,SI_POV_NMPI,10.6
2017,Gaza Strip,2017,SI_POV_NMPI,44.7
2017,PS,2017,SI_POV_NMPI,24.0
