Year,seriesdescription,area,sex,age,urbanisation,education-level,unit,TIME_DETAIL,Value
2010,SN_ITK_DEFC,BI,F,_T,_T,_T,Percent,2010,25.9
2010,SN_ITK_DEFC,BI,M,_T,_T,_T,Percent,2010,31.5
2010,SN_ITK_DEFC,BI,_T,_T,_T,_T,Percent,2010,29.0
2010,SN_ITK_DEFC,BI,_T,M0T11,_T,_T,Percent,2010,24.4
2010,SN_ITK_DEFC,BI,_T,M12T23,_T,_T,Percent,2010,33.5
2010,SN_ITK_DEFC,BI,_T,M24T59,_T,_T,Percent,2010,29.1
