Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,27.0
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,47.9
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,48.2
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,46.7
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,51.1
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"MoEYS, MRD",ប្រចាំឆ្នាំ,ជាតិ,៤.ក.១ សមាមាត្រនៃសាលាមេត្តយ្យសិក្សា បឋមសិក្សា និងមធ្យមសិក្សាដែលមានឧបករណ៍ទឹកស្អាតសម្រាប់បរិភោគ,ប្រទេសកម្ពុជា,ភាគរយ,2020,55.6
