Year,REF_AREA,TIME_DETAIL,SERIES,UNIT_MEASURE,Value
2004,West Bank,2004,VC_VOV_PHYL,,2.1
2008,West Bank,2008,VC_VOV_PHYL,,2.4
2012,West Bank,2012,VC_VOV_PHYL,,3.3
2016,West Bank,2016,VC_VOV_PHYL,,2.1
2004,Gaza Strip,2004,VC_VOV_PHYL,,0.6
2008,Gaza Strip,2008,VC_VOV_PHYL,,3.1
2012,Gaza Strip,2012,VC_VOV_PHYL,,5.0
2016,Gaza Strip,2016,VC_VOV_PHYL,,8.0
2004,PS,2004,VC_VOV_PHYL,,1.6
2008,PS,2008,VC_VOV_PHYL,,2.6
2012,PS,2012,VC_VOV_PHYL,,3.9
2016,PS,2016,VC_VOV_PHYL,,4.2
