Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,National Committee for OVOP Promotion and other relevant ministries and institutions,ប្រចាំឆ្នាំ,ជាតិ,៨.២.៣.១ ចំនួនប្រភេទផលិតផលទំនិញនិងសេវាកម្ម ដែលបានកែច្នៃឬអភិវឌ្ឍនិងបានបញ្ចូលទៅក្នុងការជំរុញចលនាភូម១ ផលិតផល១,ប្រទេសកម្ពុជា,ចំនួន,2020,75
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,National Committee for OVOP Promotion and other relevant ministries and institutions,ប្រចាំឆ្នាំ,ជាតិ,៨.២.៣.១ ចំនួនប្រភេទផលិតផលទំនិញនិងសេវាកម្ម ដែលបានកែច្នៃឬអភិវឌ្ឍនិងបានបញ្ចូលទៅក្នុងការជំរុញចលនាភូម១ ផលិតផល១,ប្រទេសកម្ពុជា,ចំនួន,2020,125
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,National Committee for OVOP Promotion and other relevant ministries and institutions,ប្រចាំឆ្នាំ,ជាតិ,៨.២.៣.១ ចំនួនប្រភេទផលិតផលទំនិញនិងសេវាកម្ម ដែលបានកែច្នៃឬអភិវឌ្ឍនិងបានបញ្ចូលទៅក្នុងការជំរុញចលនាភូម១ ផលិតផល១,ប្រទេសកម្ពុជា,ចំនួន,2020,50
