Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,FB_BNK_ACCSS,716,_T,Y_GE15,_T,PT,0,2015,48.0
