Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,SH_STA_BRTC,716,_T,_T,_T,PT,0,2015,78.0
