Value,Disaggregation combinations using this value,Number of indicators
ISCO08_1,3,1
ISCO08_2,3,1
ISCO08_221,2,1
ISCO08_222_322,2,1
ISCO08_3,3,1
ISCO08_4,3,1
ISCO08_5,3,1
ISCO08_6,3,1
ISCO08_7,3,1
ISCO08_8,3,1
ISCO08_9,3,1
ISCO08_X,3,1
_T,210,64
