Indicator,Disaggregation combinations using this value
#1-3-1,6
#1-a-2,3
#16-1-1,1
#3-c-1,2
#4-a-1,1
#5-1-1,1
#5-5-1,2
#5-a-2,1
#6-5-1,1
#8-2-1,1
#8-3-1,3
#8-5-1,69
#8-5-2,42
#8-6-1,3
#9-2-2,1
