Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2018,VC_HTF_DETV,ZM,_T,_T,_T,_T,_T,_T,_T,PER_100000_POP,2018,0.98
