Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2016,IT_MOB_2GNTWK,ZM,_T,_T,_T,_T,_T,_T,_T,,2016,74.9
