Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2019,VC_VAW_PHYPYV,ZM,_T,Y1T17,_T,_T,_T,_T,_T,ratio,2019,0.00153
