Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2016,NV_IND_MANFPC,ZM,_T,_T,_T,_T,_T,_T,_T,CUR_LCU,2016,0.08
