Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2016,VC_PRS_UNSNT,ZM,_T,_T,_T,_T,_T,_T,_T,Percent,2016,30.0
