Year,seriesdescription,geoarea,sex,age,location,education-level,occupation,comp-breakdown,disability-status,unit,TIME_DETAIL,Value
2016,GEN_PAR_INDX,ZM,_T,_T,_T,_T,_T,_T,_T,Index,2016,1.01
