Year,seriesdescription,area,sex,age,urbanisation,education-level,unit,TIME_DETAIL,Value
2014,IT_USE_ii99,BI,F,_T,_T,_T,Percent,2014,1.6
2014,IT_USE_ii99,BI,M,_T,_T,_T,Percent,2014,3.1
2014,IT_USE_ii99,BI,_T,_T,_T,_T,Percent,2014,2.3
2014,IT_USE_ii99,BI,_T,_T,U,_T,Percent,2014,6.8
2014,IT_USE_ii99,BI,_T,_T,R,_T,Percent,2014,0.1
