Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2017,EG_EGY_CLEAN,716,_T,_T,_T,PT,0,2017,21.6
