Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOLVT,ប្រចាំឆ្នាំ,ជាតិ,៥.៤.១. ចំនួនវិធានការផូ្លវច្បាប់និងគោលនយោបាយដែលដោះស្រាយនិងទទួលទទួលស្គាល់នូវតុល្យភាពជីវិត និងការងារ (ការងារផ្ទះនិងការងារថែទាំដែលមិនមានកម្រៃ) និង លើកកម្ពស់ការទទួលបាន កាន់តែច្រើននូវការងារ សមរម្យសម្រាប់ស្តី្រ,ប្រទេសកម្ពុជា,ចំនួន,2018,5
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOLVT,ប្រចាំឆ្នាំ,ជាតិ,៥.៤.១. ចំនួនវិធានការផូ្លវច្បាប់និងគោលនយោបាយដែលដោះស្រាយនិងទទួលទទួលស្គាល់នូវតុល្យភាពជីវិត និងការងារ (ការងារផ្ទះនិងការងារថែទាំដែលមិនមានកម្រៃ) និង លើកកម្ពស់ការទទួលបាន កាន់តែច្រើននូវការងារ សមរម្យសម្រាប់ស្តី្រ,ប្រទេសកម្ពុជា,ចំនួន,2018,7
