Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,UNIT_MEASURE,UNIT_MULT,TIME_DETAIL,Value
2015,D165,BI,_T,_T,_T,_T,NUMBER,0,2015,28.85
