Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOWA MCS,ប្រចាំឆ្នាំ,ជាតិ,៥.គ.២ ចំនួនក្រសួងស្ថាប័ន ដែលបានអនុវត្តផែនការយុទ្ធសាស្រ្តបញ្រ្ជាបយេនឌ័រ,ប្រទេសកម្ពុជា,ចំនួន,2020,6
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOWA MCS,ប្រចាំឆ្នាំ,ជាតិ,៥.គ.២ ចំនួនក្រសួងស្ថាប័ន ដែលបានអនុវត្តផែនការយុទ្ធសាស្រ្តបញ្រ្ជាបយេនឌ័រ,ប្រទេសកម្ពុជា,ចំនួន,2020,7
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOWA MCS,ប្រចាំឆ្នាំ,ជាតិ,៥.គ.២ ចំនួនក្រសួងស្ថាប័ន ដែលបានអនុវត្តផែនការយុទ្ធសាស្រ្តបញ្រ្ជាបយេនឌ័រ,ប្រទេសកម្ពុជា,ចំនួន,2020,6
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOWA MCS,ប្រចាំឆ្នាំ,ជាតិ,៥.គ.២ ចំនួនក្រសួងស្ថាប័ន ដែលបានអនុវត្តផែនការយុទ្ធសាស្រ្តបញ្រ្ជាបយេនឌ័រ,ប្រទេសកម្ពុជា,ចំនួន,2020,8
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOWA MCS,ប្រចាំឆ្នាំ,ជាតិ,៥.គ.២ ចំនួនក្រសួងស្ថាប័ន ដែលបានអនុវត្តផែនការយុទ្ធសាស្រ្តបញ្រ្ជាបយេនឌ័រ,ប្រទេសកម្ពុជា,ចំនួន,2020,9
