Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"Member of CNCW, MOWA",ប្រចាំឆ្នាំ,ជាតិ,៥.១.១ ចំនួនច្បាប់គោលនយោបាយផែនការនិងក្របខ័ណ្ឌ គតិយុត្ត សម្រាប់លើកកម្ពស់ការអនុវត្តនិងតាមដានតួ្រតពិនិត្យកាលើកកម្ពស់សមភាពយេនឌ័រនិងការមិនរើសអើងភេទ,ប្រទេសកម្ពុជា,ចំនួន,2018,50
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,"Member of CNCW, MOWA",ប្រចាំឆ្នាំ,ជាតិ,៥.១.១ ចំនួនច្បាប់គោលនយោបាយផែនការនិងក្របខ័ណ្ឌ គតិយុត្ត សម្រាប់លើកកម្ពស់ការអនុវត្តនិងតាមដានតួ្រតពិនិត្យកាលើកកម្ពស់សមភាពយេនឌ័រនិងការមិនរើសអើងភេទ,ប្រទេសកម្ពុជា,ចំនួន,2018,55
