Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,-9
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,4
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,-11
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,6
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,5
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MOC,ប្រចាំឆ្នាំ,ជាតិ,៨.២.២.២ អត្រាកំណើននៃការចុះបញ្ជីម៉ាក ដោយស្វ័យប្រវត្តិកម្ម,ប្រទេសកម្ពុជា,ភាគរយ,2020,-3
