Year,indicador-disponível,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,TIME_DETAIL,Value
2019,N,D21,508,_T,_T,_T,ISCED11_4,_T,_T,_T,_T,Percent,2019,7.9
