Year,seriesdescription,area,sex,age,urbanisation,education-level,unit,TIME_DETAIL,Value
2017,D6,BI,F,Y15T49,_T,_T,Percent,2017,21.8
2017,D6,BI,F,Y15T49,U,_T,Percent,2017,25.6
2017,D6,BI,F,Y15T49,R,_T,Percent,2017,21.2
2017,D6,BI,M,Y15T49,_T,_T,Percent,2017,21.0
2017,D6,BI,M,Y15T49,U,_T,Percent,2017,22.7
2017,D6,BI,M,Y15T49,R,_T,Percent,2017,20.6
2017,D7,BI,M,_T,_T,_T,Percent,2017,20.6
