Year,REF_AREA,REPORTING_TYPE,TIME_DETAIL,SERIES,UNIT_MEASURE,Value
2017,West Bank,N,2017,SI_POV_NMPI,PT,10.6
2017,Gaza Strip,N,2017,SI_POV_NMPI,PT,44.7
2017,PS,N,2017,SI_POV_NMPI,PT,24.0
